CYP3A5	CALM2
CYP3A5	CDKL2
CYP3A5	CALM3
CYP3A5	MLNR
CYP3A5	CAMK2G
CYP3A5	CAMLG
CYP3A5	GRK7
CYP3A5	GRK4
CYP3A5	NTRK1
CYP3A5	NTRK2
CYP3A5	MKNK2
CYP3A5	GPT
CYP3A5	GRIA2
CYP3A5	LOC102724428
CYP3A5	GRIK2
CYP3A5	GRIN2B
CYP3A5	TLR9
CYP3A5	SIK3
CYP3A5	NR3C1
CYP3A5	GPRC5A
CYP3A5	TEC
CYP3A5	SERPINA6
CYP3A5	TEK
CYP3A5	OGDH
CYP3A5	TESK1
CYP3A5	CBR1
CYP3A5	C8orf44-SGK3
CYP3A5	OPRD1
CYP3A5	OPRK1
CYP3A5	GSTA2
CYP3A5	OPRL1
CYP3A5	PKMYT1
CYP3A5	GSTP1
CYP3A5	GSTT1
CYP3A5	ORM1
CYP3A5	THRA
CYP3A5	THRB
CYP3A5	DPP9
CYP3A5	TIE1
CYP3A5	ABCA5
CYP3A5	SLCO4C1
CYP3A5	PRPF4
CYP3A5	MAP4K5
CYP3A5	MAP4K1
CYP3A5	BRD4
CYP3A5	NISCH
CYP3A5	TPTEP2-CSNK1E
CYP3A5	H1-0
CYP3A5	CHEK2
CYP3A5	PAK3
CYP3A5	TNF
CYP3A5	TNNC2
CYP3A5	TNNC1
CYP3A5	TOP1
CYP3A5	HCK
CYP3A5	TOP2A
CYP3A5	DCLK1
CYP3A5	TOP2B
CYP3A5	HRH3
CYP3A5	HDAC2
CYP3A5	CDK7
CYP3A5	CDK16
CYP3A5	SCN11A
CYP3A5	PDE1A
CYP3A5	PDE3A
CYP3A5	PDE4B
CYP3A5	PDE6C
CYP3A5	PDE6G
CYP3A5	PDE6H
CYP3A5	PDE1B
CYP3A5	PDGFRA
CYP3A5	RPS6KA5
CYP3A5	CACNA2D2
CYP3A5	PDGFRB
CYP3A5	CES1
CYP3A5	SLCO2B1
CYP3A5	STK17B
CYP3A5	STK17A
CYP3A5	DAPK2
CYP3A5	STK38
CYP3A5	CA14
CYP3A5	HMGCR
CYP3A5	CDK14
CYP3A5	CHRM1
CYP3A5	CHRM2
CYP3A5	SLC7A11
CYP3A5	CHRM3
